ts,DE_load_actual_entsoe_transparency,DE_wind_generation_actual,DE_wind_onshore_generation_actual,DE_wind_offshore_generation_actual,DE_solar_generation_actual,DE_price_day_ahead,DE_renew_generation_actual,DE_residual_load,DE_renew_share,hour,dayofweek,month,is_weekend,load_lag_24h,price_lag_24h,load_diff_24h,price_diff_24h,price_diff_1h
2016-01-25,61341.583333333336,12772.0,10418.833333333334,2353.1666666666665,1407.625,33.25,14179.625,47161.958333333336,0.238249433968275,11.5,0,1,0,49505.708333333336,25.541666666666668,11835.875,7.708333333333333,-0.041666666666666664
2016-01-26,62688.375,20194.375,17596.291666666668,2598.125,1736.875,25.833333333333332,21931.25,40757.125,0.35614965391451747,11.5,1,1,0,61341.583333333336,33.25,1346.7916666666667,-7.416666666666667,-0.625
2016-01-27,63339.083333333336,27481.666666666668,25111.666666666668,2369.9583333333335,1021.4583333333334,18.375,28503.125,34835.958333333336,0.4577634102034673,11.5,2,1,0,62688.375,25.833333333333332,650.7083333333334,-7.458333333333333,0.2916666666666667
2016-01-28,62525.333333333336,19323.625,16628.416666666668,2695.375,1525.6666666666667,26.791666666666668,20849.291666666668,41676.041666666664,0.34461596483118845,11.5,3,1,0,63339.083333333336,18.375,-813.75,8.416666666666666,0.3333333333333333
2016-01-29,61705.625,27097.583333333332,24440.625,2656.9166666666665,2063.25,21.041666666666668,29160.833333333332,32544.791666666668,0.4706276692262366,11.5,4,1,0,62525.333333333336,26.791666666666668,-819.7083333333334,-5.75,-0.2916666666666667
2016-01-30,53764.333333333336,28075.333333333332,25360.458333333332,2714.9583333333335,1162.5,15.75,29237.833333333332,24526.5,0.5481357727581891,11.5,5,1,1,61705.625,21.041666666666668,-7941.291666666667,-5.291666666666667,-0.041666666666666664
2016-01-31,48931.291666666664,20417.833333333332,18028.333333333332,2389.4583333333335,831.5,16.166666666666668,21249.333333333332,27681.958333333332,0.44220647022199816,11.5,6,1,1,53764.333333333336,15.75,-4833.041666666667,0.4166666666666667,0.16666666666666666
2016-02-01,62368.166666666664,23659.125,21579.166666666668,2079.875,615.9166666666666,21.625,24275.041666666668,38093.125,0.3851649605324962,11.5,0,2,0,48931.291666666664,16.166666666666668,13436.875,5.458333333333333,-0.5
2016-02-02,63583.791666666664,28992.583333333332,26977.375,2015.2916666666667,1057.7083333333333,16.166666666666668,30050.291666666668,33533.5,0.48238779603037535,11.5,1,2,0,62368.166666666664,21.625,1215.625,-5.458333333333333,0.20833333333333334
2016-02-03,63857.416666666664,22290.416666666668,19700.041666666668,2590.375,1285.75,22.583333333333332,23576.166666666668,40281.25,0.37727167280742785,11.5,2,2,0,63583.791666666664,16.166666666666668,273.625,6.416666666666667,0.4166666666666667
2016-02-04,63422.791666666664,15183.708333333334,13689.083333333334,1494.5833333333333,633.0833333333334,27.875,15816.791666666666,47606.0,0.2545758379060004,11.5,3,2,0,63857.416666666664,22.583333333333332,-434.625,5.291666666666667,0.16666666666666666
2016-02-05,61598.5,11250.25,9251.208333333334,1999.0,944.2083333333334,27.833333333333332,12194.458333333334,49404.041666666664,0.19644348794356434,11.5,4,2,0,63422.791666666664,27.875,-1824.2916666666667,-0.041666666666666664,0.0
2016-02-06,52224.416666666664,17171.875,14493.791666666666,2678.0833333333335,2509.3333333333335,18.0,19681.208333333332,32543.208333333332,0.37579816337539235,11.5,5,2,1,61598.5,27.833333333333332,-9374.083333333334,-9.833333333333334,-0.5416666666666666
2016-02-07,48253.583333333336,21498.541666666668,18744.791666666668,2753.7916666666665,1586.375,12.083333333333334,23084.916666666668,25168.666666666668,0.4836183612690048,11.5,6,2,1,52224.416666666664,18.0,-3970.8333333333335,-5.916666666666667,-0.20833333333333334
2016-02-08,61037.958333333336,31318.875,28596.708333333332,2722.2916666666665,1344.9583333333333,15.125,32663.833333333332,28374.125,0.5430745246836716,11.5,0,2,0,48253.583333333336,12.083333333333334,12784.375,3.0416666666666665,-0.16666666666666666
2016-02-09,62695.708333333336,25598.708333333332,23696.541666666668,1902.125,957.125,19.083333333333332,26555.833333333332,36139.875,0.4370878559356794,11.5,1,2,0,61037.958333333336,15.125,1657.75,3.9583333333333335,0.5416666666666666
2016-02-10,63512.083333333336,16785.708333333332,15364.041666666666,1421.75,1182.9583333333333,24.666666666666668,17968.666666666668,45543.416666666664,0.2911436821690522,11.5,2,2,0,62695.708333333336,19.083333333333332,816.375,5.583333333333333,0.25
2016-02-11,62558.625,13384.166666666666,12254.541666666666,1129.6666666666667,1835.1666666666667,25.875,15219.333333333334,47339.291666666664,0.24606470761367696,11.5,3,2,0,63512.083333333336,24.666666666666668,-953.4583333333334,1.2083333333333333,0.125
2016-02-12,61128.916666666664,3520.4166666666665,3384.4166666666665,135.91666666666666,2766.9583333333335,30.208333333333332,6287.375,54841.541666666664,0.10179917694773204,11.5,4,2,0,62558.625,25.875,-1429.7083333333333,4.333333333333333,0.041666666666666664
2016-02-13,52743.416666666664,7080.083333333333,5879.708333333333,1200.2916666666667,2057.125,22.0,9137.208333333334,43606.208333333336,0.16961579936496265,11.5,5,2,1,61128.916666666664,30.208333333333332,-8385.5,-8.208333333333334,-0.375
2016-02-14,49137.875,11683.541666666666,8932.791666666666,2750.8333333333335,1121.125,17.166666666666668,12804.666666666666,36333.208333333336,0.26653333781165467,11.5,6,2,1,52743.416666666664,22.0,-3605.5416666666665,-4.833333333333333,0.08333333333333333
2016-02-15,62476.125,8900.875,7167.375,1733.5833333333333,978.0416666666666,24.708333333333332,9878.916666666666,52597.208333333336,0.1601287671888208,11.5,0,2,0,49137.875,17.166666666666668,13338.25,7.541666666666667,0.25
2016-02-16,63344.5,3235.9166666666665,2651.3333333333335,584.5416666666666,1978.1666666666667,31.75,5214.083333333333,58130.416666666664,0.08318352291453933,11.5,1,2,0,62476.125,24.708333333333332,868.375,7.041666666666667,-0.125
2016-02-17,63966.291666666664,8240.458333333334,6417.083333333333,1823.4583333333333,1842.5416666666667,27.791666666666668,10083.0,53883.291666666664,0.15701986815347935,11.5,2,2,0,63344.5,31.75,621.7916666666666,-3.9583333333333335,0.041666666666666664
2016-02-18,62598.958333333336,3403.4166666666665,2365.125,1038.125,2649.625,28.583333333333332,6053.041666666667,56545.916666666664,0.09354189567307014,11.5,3,2,0,63966.291666666664,27.791666666666668,-1367.3333333333333,0.7916666666666666,0.0
2016-02-19,62535.666666666664,5182.833333333333,3962.75,1220.2083333333333,1476.125,26.791666666666668,6658.958333333333,55876.708333333336,0.10638844531428103,11.5,4,2,0,62598.958333333336,28.583333333333332,-63.291666666666664,-1.7916666666666667,-0.041666666666666664
2016-02-20,55144.666666666664,25295.083333333332,22418.166666666668,2876.9583333333335,729.875,13.583333333333334,26024.958333333332,29119.708333333332,0.4728722199490867,11.5,5,2,1,62535.666666666664,26.791666666666668,-7391.0,-13.208333333333334,-0.7083333333333334
2016-02-21,49675.791666666664,26740.666666666668,24409.625,2331.0833333333335,938.375,6.0,27679.041666666668,21996.75,0.5633922358055571,11.5,6,2,1,55144.666666666664,13.583333333333334,-5468.875,-7.583333333333333,0.125
2016-02-22,62329.916666666664,22437.666666666668,19700.416666666668,2737.1666666666665,2083.0416666666665,19.166666666666668,24520.708333333332,37809.208333333336,0.4094054843194419,11.5,0,2,0,49675.791666666664,6.0,12654.125,13.166666666666666,0.4583333333333333
2016-02-23,62849.333333333336,12249.458333333334,9749.0,2500.5833333333335,1571.8333333333333,24.333333333333332,13821.291666666666,49028.041666666664,0.22271292096170534,11.5,1,2,0,62329.916666666664,19.166666666666668,519.4166666666666,5.166666666666667,0.041666666666666664
2016-02-24,62457.458333333336,10489.375,8592.5,1896.9166666666667,3090.6666666666665,25.541666666666668,13580.041666666666,48877.416666666664,0.21785692018404113,11.5,2,2,0,62849.333333333336,24.333333333333332,-391.875,1.2083333333333333,0.16666666666666666
2016-02-25,62516.0,6887.0,5493.625,1393.5,2522.875,27.708333333333332,9409.875,53106.125,0.14759888977554028,11.5,3,2,0,62457.458333333336,25.541666666666668,58.541666666666664,2.1666666666666665,0.0
2016-02-26,60621.75,3673.0,3261.5,411.4166666666667,3244.0833333333335,28.333333333333332,6917.083333333333,53704.666666666664,0.11281794039519576,11.5,4,2,0,62516.0,27.708333333333332,-1894.25,0.625,0.16666666666666666
2016-02-27,51515.25,4791.375,4759.875,31.291666666666668,4584.333333333333,23.875,9375.708333333334,42139.541666666664,0.17708531515818182,11.5,5,2,1,60621.75,28.333333333333332,-9106.5,-4.458333333333333,-0.3333333333333333
2016-02-28,48132.375,7818.5,7517.958333333333,300.5833333333333,2966.8333333333335,18.333333333333332,10785.333333333334,37347.041666666664,0.22067069948225648,11.5,6,2,1,51515.25,23.875,-3382.875,-5.541666666666667,-0.041666666666666664
2016-02-29,60913.833333333336,10246.541666666666,10000.541666666666,245.95833333333334,1776.0416666666667,23.708333333333332,12022.583333333334,48891.25,0.19673068690738105,11.5,0,2,0,48132.375,18.333333333333332,12781.458333333334,5.375,0.20833333333333334
2016-03-01,63349.041666666664,10306.875,8111.791666666667,2195.0416666666665,1989.7083333333333,25.625,12296.583333333334,51052.458333333336,0.19148439960962013,11.5,1,3,0,60913.833333333336,23.708333333333332,2435.2083333333335,1.9166666666666667,-0.2916666666666667
2016-03-02,62793.541666666664,14994.75,13766.916666666666,1227.875,1407.0,23.333333333333332,16401.75,46391.791666666664,0.26476192757613454,11.5,2,3,0,63349.041666666664,25.625,-555.5,-2.2916666666666665,0.16666666666666666
2016-03-03,62240.458333333336,4395.333333333333,4003.6666666666665,391.6666666666667,2166.9583333333335,27.375,6562.291666666667,55678.166666666664,0.10751244293322076,11.5,3,3,0,62793.541666666664,23.333333333333332,-553.0833333333334,4.041666666666667,0.16666666666666666
2016-03-04,61434.5,11765.833333333334,10150.375,1615.7083333333333,3085.0,24.416666666666668,14850.833333333334,46583.666666666664,0.2321926855188491,11.5,4,3,0,62240.458333333336,27.375,-805.9583333333334,-2.9583333333333335,-0.08333333333333333
2016-03-05,51891.166666666664,3499.0833333333335,2946.0833333333335,553.0833333333334,1733.5416666666667,23.5,5232.625,46658.541666666664,0.10122123420611462,11.5,5,3,1,61434.5,24.416666666666668,-9543.333333333334,-0.9166666666666666,-0.125
2016-03-06,48268.375,5056.041666666667,4586.666666666667,469.25,2050.0833333333335,18.375,7106.125,41162.25,0.14245969922546425,11.5,6,3,1,51891.166666666664,23.5,-3622.7916666666665,-5.125,-0.08333333333333333
2016-03-07,60551.916666666664,2433.9583333333335,2061.6666666666665,372.4166666666667,3019.1666666666665,27.458333333333332,5453.125,55098.791666666664,0.08895500789302296,11.5,0,3,0,48268.375,18.375,12283.541666666666,9.083333333333334,0.4166666666666667
2016-03-08,62093.458333333336,3071.7916666666665,2548.2083333333335,523.3333333333334,3174.875,29.083333333333332,6246.666666666667,55846.791666666664,0.0964443539818307,11.5,1,3,0,60551.916666666664,27.458333333333332,1541.5416666666667,1.625,-0.16666666666666666
2016-03-09,62306.5,10087.625,8389.833333333334,1697.5833333333333,4958.541666666667,24.833333333333332,15046.166666666666,47260.333333333336,0.23402869436540805,11.5,2,3,0,62093.458333333336,29.083333333333332,213.04166666666666,-4.25,-0.08333333333333333
2016-03-10,61490.875,5253.625,4414.166666666667,839.5833333333334,4023.5,26.791666666666668,9277.125,52213.75,0.14807315380032132,11.5,3,3,0,62306.5,24.833333333333332,-815.625,1.9583333333333333,0.08333333333333333
2016-03-11,60926.583333333336,3881.5833333333335,3540.9166666666665,340.8333333333333,2831.125,27.041666666666668,6712.708333333333,54213.875,0.10717977933772661,11.5,4,3,0,61490.875,26.791666666666668,-564.2916666666666,0.25,0.125
2016-03-12,53584.666666666664,3695.9583333333335,3466.25,229.875,2617.4583333333335,24.333333333333332,6313.416666666667,47271.25,0.11575844807169577,11.5,5,3,1,60926.583333333336,27.041666666666668,-7341.916666666667,-2.7083333333333335,-0.20833333333333334
2016-03-13,50004.5,5668.416666666667,5539.416666666667,128.875,2510.5833333333335,20.041666666666668,8179.0,41825.5,0.16203637198862872,11.5,6,3,1,53584.666666666664,24.333333333333332,-3580.1666666666665,-4.291666666666667,0.0
2016-03-14,60122.083333333336,3843.8333333333335,3704.125,139.66666666666666,5581.791666666667,26.416666666666668,9425.625,50696.458333333336,0.1505966918395557,11.5,0,3,0,50004.5,20.041666666666668,10117.583333333334,6.375,0.125
2016-03-15,61845.166666666664,6834.0,6108.125,726.0,1468.2083333333333,26.75,8302.208333333334,53542.958333333336,0.1314714557964199,11.5,1,3,0,60122.083333333336,26.416666666666668,1723.0833333333333,0.3333333333333333,-0.041666666666666664
2016-03-16,61821.708333333336,10801.25,10334.875,466.3333333333333,4515.208333333333,25.666666666666668,15316.458333333334,46505.25,0.24121723913758544,11.5,2,3,0,61845.166666666664,26.75,-23.458333333333332,-1.0833333333333333,0.041666666666666664
2016-03-17,60316.25,3444.25,2872.1666666666665,572.125,6580.125,27.166666666666668,10024.375,50291.875,0.15978489880101146,11.5,3,3,0,61821.708333333336,25.666666666666668,-1505.4583333333333,1.5,-0.08333333333333333
2016-03-18,60152.5,5583.333333333333,4275.0,1308.4166666666667,4656.791666666667,25.916666666666668,10240.125,49912.375,0.16467970928765122,11.5,4,3,0,60316.25,27.166666666666668,-163.75,-1.25,0.08333333333333333
2016-03-19,51402.708333333336,5359.541666666667,3721.2916666666665,1638.1666666666667,3108.5416666666665,23.583333333333332,8468.083333333334,42934.625,0.16036128007676512,11.5,5,3,1,60152.5,25.916666666666668,-8749.791666666666,-2.3333333333333335,-0.20833333333333334
2016-03-20,47689.25,11672.875,9442.25,2230.7083333333335,2639.9166666666665,17.333333333333332,14312.791666666666,33376.458333333336,0.30015370590820883,11.5,6,3,1,51402.708333333336,23.583333333333332,-3713.4583333333335,-6.25,-0.125
2016-03-21,60024.541666666664,13217.166666666666,10797.0,2420.1666666666665,2590.75,23.833333333333332,15807.916666666666,44216.625,0.259840935270972,11.5,0,3,0,47689.25,17.333333333333332,12335.291666666666,6.5,0.20833333333333334
2016-03-22,60727.708333333336,7304.416666666667,6090.375,1214.2083333333333,2913.9166666666665,27.583333333333332,10218.333333333334,50509.375,0.16843753962980315,11.5,1,3,0,60024.541666666664,23.833333333333332,703.1666666666666,3.75,0.16666666666666666
2016-03-23,60518.25,5819.5,4865.375,954.1666666666666,2614.0,27.916666666666668,8433.5,52084.75,0.13514762002808842,11.5,2,3,0,60727.708333333336,27.583333333333332,-209.45833333333334,0.3333333333333333,-0.08333333333333333
2016-03-24,59133.166666666664,3287.75,2736.0833333333335,551.8333333333334,3004.0,28.416666666666668,6291.75,52841.416666666664,0.10381177424607091,11.5,3,3,0,60518.25,27.916666666666668,-1385.0833333333333,0.5,-0.041666666666666664
2016-03-25,47621.958333333336,7475.666666666667,6505.791666666667,969.9583333333334,1430.1666666666667,23.291666666666668,8905.833333333334,38716.125,0.1867906338135581,11.5,4,3,0,59133.166666666664,28.416666666666668,-11511.208333333334,-5.125,0.041666666666666664
2016-03-26,46882.875,10260.583333333334,8342.5,1918.0833333333333,5264.916666666667,19.5,15525.5,31357.375,0.3211314329635031,11.5,5,3,1,47621.958333333336,23.291666666666668,-739.0833333333334,-3.7916666666666665,-0.4166666666666667
2016-03-27,43215.958333333336,16324.708333333334,13876.291666666666,2448.4583333333335,3688.5,10.666666666666666,20013.208333333332,23202.75,0.4654342786021326,11.5,6,3,1,46882.875,19.5,-3666.9166666666665,-8.833333333333334,-0.041666666666666664
2016-03-28,45088.625,20699.125,18021.75,2677.375,3886.375,11.541666666666666,24585.5,20503.125,0.5392502116218151,11.5,0,3,0,43215.958333333336,10.666666666666666,1872.6666666666667,0.875,-0.041666666666666664
2016-03-29,57991.375,17195.708333333332,15322.458333333334,1873.4583333333333,4457.541666666667,21.875,21653.25,36338.125,0.3675004996706335,11.5,1,3,0,45088.625,11.541666666666666,12902.75,10.333333333333334,0.4166666666666667
2016-03-30,59404.25,12373.458333333334,10379.375,1994.0,2923.625,26.791666666666668,15297.083333333334,44107.166666666664,0.25118843904591914,11.5,2,3,0,57991.375,21.875,1412.875,4.916666666666667,0.16666666666666666
2016-03-31,58904.416666666664,4802.833333333333,4297.791666666667,505.0,3713.0416666666665,29.666666666666668,8515.875,50388.541666666664,0.14188875292508688,11.5,3,3,0,59404.25,26.791666666666668,-499.8333333333333,2.875,-0.125
2016-04-01,58101.0,4022.9166666666665,3587.4583333333335,435.4166666666667,4387.833333333333,28.166666666666668,8410.75,49690.25,0.14428191483366526,11.5,4,4,0,58904.416666666664,29.666666666666668,-803.4166666666666,-1.5,0.08333333333333333
2016-04-02,48594.5,7294.25,6435.208333333333,858.8333333333334,5894.791666666667,21.625,13189.041666666666,35405.458333333336,0.2671306380593492,11.5,5,4,1,58101.0,28.166666666666668,-9506.5,-6.541666666666667,-0.3333333333333333
2016-04-03,44482.375,4322.958333333333,3444.6666666666665,878.25,5192.0,18.791666666666668,9514.958333333334,34967.416666666664,0.21235591600876538,11.5,6,4,1,48594.5,21.625,-4112.125,-2.8333333333333335,0.041666666666666664
2016-04-04,56700.125,5761.333333333333,4462.333333333333,1299.0,4752.458333333333,25.958333333333332,10513.791666666666,46186.333333333336,0.1750861461762353,11.5,0,4,0,44482.375,18.791666666666668,12217.75,7.166666666666667,0.25
2016-04-05,58365.166666666664,6019.083333333333,5115.875,903.1666666666666,4039.375,27.166666666666668,10058.458333333334,48306.708333333336,0.17137479698531363,11.5,1,4,0,56700.125,25.958333333333332,1665.0416666666667,1.2083333333333333,-0.08333333333333333
2016-04-06,59532.583333333336,17264.083333333332,14958.666666666666,2305.3333333333335,4630.208333333333,21.958333333333332,21894.291666666668,37638.291666666664,0.36361942282848553,11.5,2,4,0,58365.166666666664,27.166666666666668,1167.4166666666667,-5.208333333333333,-0.25
2016-04-07,59139.916666666664,14408.083333333334,11801.583333333334,2606.7083333333335,3960.6666666666665,23.041666666666668,18368.75,40771.166666666664,0.30673848083862215,11.5,3,4,0,59532.583333333336,21.958333333333332,-392.6666666666667,1.0833333333333333,0.2916666666666667
2016-04-08,57659.208333333336,3677.9166666666665,3122.5416666666665,555.3333333333334,4692.75,29.041666666666668,8370.666666666666,49288.541666666664,0.13905660149246443,11.5,4,4,0,59139.916666666664,23.041666666666668,-1480.7083333333333,6.0,0.125
2016-04-09,48116.25,3203.0833333333335,2450.5,752.4166666666666,4789.333333333333,23.916666666666668,7992.416666666667,40123.833333333336,0.16096769045127035,11.5,5,4,1,57659.208333333336,29.041666666666668,-9542.958333333334,-5.125,-0.20833333333333334
2016-04-10,44312.0,6499.75,4977.875,1521.9166666666667,5336.416666666667,20.125,11836.166666666666,32475.833333333332,0.262719577062545,11.5,6,4,1,48116.25,23.916666666666668,-3804.25,-3.7916666666666665,0.0
2016-04-11,57140.541666666664,9511.083333333334,7097.916666666667,2413.125,6648.0,24.666666666666668,16159.083333333334,40981.458333333336,0.27440141936399326,11.5,0,4,0,44312.0,20.125,12828.541666666666,4.541666666666667,0.041666666666666664
2016-04-12,57789.666666666664,4014.25,2707.5833333333335,1306.6666666666667,5230.0,27.291666666666668,9244.25,48545.416666666664,0.1545546866305636,11.5,1,4,0,57140.541666666664,24.666666666666668,649.125,2.625,0.125
2016-04-13,58447.875,2003.8333333333333,1821.625,182.20833333333334,4371.125,28.833333333333332,6374.958333333333,52072.916666666664,0.1020145171374988,11.5,2,4,0,57789.666666666664,27.291666666666668,658.2083333333334,1.5416666666666667,-0.041666666666666664
2016-04-14,58321.708333333336,2378.0,2280.25,97.625,5203.208333333333,27.083333333333332,7581.208333333333,50740.5,0.12261889938162517,11.5,3,4,0,58447.875,28.833333333333332,-126.16666666666667,-1.75,-0.041666666666666664
2016-04-15,56555.25,9015.833333333334,8830.25,185.625,3220.0833333333335,24.666666666666668,12235.916666666666,44319.333333333336,0.21114846478339663,11.5,4,4,0,58321.708333333336,27.083333333333332,-1766.4583333333333,-2.4166666666666665,-0.041666666666666664
2016-04-16,43376.583333333336,13405.916666666666,11841.958333333334,1563.8333333333333,3921.75,17.083333333333332,17327.666666666668,26048.916666666668,0.391261191324812,11.5,5,4,1,56555.25,24.666666666666668,-13178.666666666666,-7.583333333333333,-0.125
2016-04-17,40421.416666666664,7940.166666666667,5987.0,1953.0416666666667,3638.2083333333335,16.666666666666668,11578.375,28843.041666666668,0.28492598602090563,11.5,6,4,1,43376.583333333336,17.083333333333332,-2955.1666666666665,-0.4166666666666667,0.08333333333333333
2016-04-18,56348.333333333336,10614.875,8289.416666666666,2325.4583333333335,4987.125,24.291666666666668,15602.0,40746.333333333336,0.2679164151383043,11.5,0,4,0,40421.416666666664,16.666666666666668,15926.916666666666,7.625,0.0
2016-04-19,58394.375,16502.375,14179.083333333334,2323.2083333333335,5315.0,21.041666666666668,21817.375,36577.0,0.36287382700825604,11.5,1,4,0,56348.333333333336,24.291666666666668,2046.0416666666667,-3.25,-0.041666666666666664
2016-04-20,57557.0,7562.875,6645.833333333333,917.25,7959.625,24.291666666666668,15522.5,42034.5,0.2597268263637173,11.5,2,4,0,58394.375,21.041666666666668,-837.375,3.25,0.16666666666666666
2016-04-21,57066.125,4248.166666666667,3587.4583333333335,660.75,8694.375,25.541666666666668,12942.541666666666,44123.583333333336,0.2154296922677633,11.5,3,4,0,57557.0,24.291666666666668,-490.875,1.25,-0.041666666666666664
2016-04-22,56109.083333333336,6229.833333333333,4937.875,1291.7916666666667,7138.5,26.083333333333332,13368.333333333334,42740.75,0.22971166128373866,11.5,4,4,0,57066.125,25.541666666666668,-957.0416666666666,0.5416666666666666,0.041666666666666664
2016-04-23,47422.5,8220.083333333334,6895.708333333333,1324.2916666666667,3737.375,22.541666666666668,11957.458333333334,35465.041666666664,0.24592975935975844,11.5,5,4,1,56109.083333333336,26.083333333333332,-8686.583333333334,-3.5416666666666665,-0.125
2016-04-24,40784.458333333336,7259.375,6518.958333333333,740.4166666666666,5693.416666666667,18.208333333333332,12952.791666666666,27831.666666666668,0.31937465959476824,11.5,6,4,1,47422.5,22.541666666666668,-6638.041666666667,-4.333333333333333,0.125
2016-04-25,57713.375,10762.666666666666,9973.208333333334,789.375,4988.875,25.0,15751.541666666666,41961.833333333336,0.2632963964710052,11.5,0,4,0,40784.458333333336,18.208333333333332,16928.916666666668,6.791666666666667,-0.08333333333333333
2016-04-26,59552.583333333336,11275.791666666666,10675.625,600.0,4023.7083333333335,27.166666666666668,15299.5,44253.083333333336,0.25614348735938613,11.5,1,4,0,57713.375,25.0,1839.2083333333333,2.1666666666666665,0.08333333333333333
2016-04-27,60705.208333333336,16283.416666666666,14498.0,1785.4166666666667,4419.75,28.916666666666668,20703.166666666668,40002.041666666664,0.3346823718199831,11.5,2,4,0,59552.583333333336,27.166666666666668,1152.625,1.75,1.0416666666666667
2016-04-28,59050.916666666664,7668.583333333333,6976.416666666667,692.1666666666666,6119.333333333333,56.958333333333336,13787.916666666666,45263.0,0.22664991227011447,11.5,3,4,0,60705.208333333336,28.916666666666668,-1654.2916666666667,28.041666666666668,-0.9166666666666666
2016-04-29,57450.916666666664,12694.958333333334,10295.291666666666,2399.6666666666665,6709.625,26.041666666666668,19404.583333333332,38046.333333333336,0.3234001326718962,11.5,4,4,0,59050.916666666664,56.958333333333336,-1600.0,-30.916666666666668,-0.08333333333333333
2016-04-30,47549.875,6259.75,5090.708333333333,1169.0,6515.583333333333,24.583333333333332,12775.333333333334,34774.541666666664,0.2635374260970747,11.5,5,4,1,57450.916666666664,26.041666666666668,-9901.041666666666,-1.4583333333333333,-0.20833333333333334
2016-05-01,42164.5,7494.666666666667,7409.5,85.125,6163.75,18.958333333333332,13658.416666666666,28506.083333333332,0.31972576537654535,11.5,6,5,1,47549.875,24.583333333333332,-5385.375,-5.625,0.16666666666666666
2016-05-02,55321.875,3412.0416666666665,2326.0416666666665,1085.9166666666667,8215.916666666666,28.125,11627.958333333334,43693.916666666664,0.19702411795619237,11.5,0,5,0,42164.5,18.958333333333332,13157.375,9.166666666666666,0.0
2016-05-03,57858.666666666664,8849.708333333334,7819.541666666667,1030.125,5797.791666666667,27.333333333333332,14647.5,43211.166666666664,0.24116098730889143,11.5,1,5,0,55321.875,28.125,2536.7916666666665,-0.7916666666666666,0.0
2016-05-04,56626.583333333336,3539.9583333333335,3328.4166666666665,211.66666666666666,7257.708333333333,27.708333333333332,10797.666666666666,45828.916666666664,0.1819497181749824,11.5,2,5,0,57858.666666666664,27.333333333333332,-1232.0833333333333,0.375,0.0
2016-05-05,44436.75,6276.0,5362.375,913.5416666666666,8862.875,19.458333333333332,15138.875,29297.875,0.3339881672519394,11.5,3,5,0,56626.583333333336,27.708333333333332,-12189.833333333334,-8.25,-0.125
2016-05-06,50390.666666666664,10648.916666666666,8758.916666666666,1889.9583333333333,9065.333333333334,21.708333333333332,19714.25,30676.416666666668,0.38056776763252587,11.5,4,5,0,44436.75,19.458333333333332,5953.916666666667,2.25,0.041666666666666664
2016-05-07,46345.791666666664,13139.833333333334,11057.916666666666,2082.0,8998.375,17.875,22138.208333333332,24207.583333333332,0.4679399415327816,11.5,5,5,1,50390.666666666664,21.708333333333332,-4044.875,-3.8333333333333335,-0.2916666666666667
2016-05-08,43402.458333333336,16380.0,14163.083333333334,2216.9166666666665,9075.791666666666,9.25,25455.791666666668,17946.666666666668,0.5754091311609171,11.5,6,5,1,46345.791666666664,17.875,-2943.3333333333335,-8.625,0.16666666666666666
2016-05-09,56730.25,15041.125,12883.083333333334,2158.0833333333335,8642.75,23.583333333333332,23683.875,33046.375,0.40533908406136016,11.5,0,5,0,43402.458333333336,9.25,13327.791666666666,14.333333333333334,0.08333333333333333
2016-05-10,57458.375,10777.75,8865.625,1912.0833333333333,6571.333333333333,26.041666666666668,17349.083333333332,40109.291666666664,0.2959530223886482,11.5,1,5,0,56730.25,23.583333333333332,728.125,2.4583333333333335,0.125
2016-05-11,57759.291666666664,12684.833333333334,10421.625,2263.2916666666665,7526.541666666667,24.833333333333332,20211.375,37547.916666666664,0.3396563073756242,11.5,2,5,0,57458.375,26.041666666666668,300.9166666666667,-1.2083333333333333,-0.16666666666666666
2016-05-12,58721.916666666664,13319.833333333334,11580.25,1739.5833333333333,5410.833333333333,24.833333333333332,18730.666666666668,39991.25,0.3123418805486377,11.5,3,5,0,57759.291666666664,24.833333333333332,962.625,0.0,0.125
2016-05-13,56442.583333333336,9039.166666666666,7701.791666666667,1337.1666666666667,5663.458333333333,26.458333333333332,14702.625,41739.958333333336,0.25447850205485073,11.5,4,5,0,58721.916666666664,24.833333333333332,-2279.3333333333335,1.625,-0.125
2016-05-14,47619.708333333336,16132.583333333334,13846.75,2285.9166666666665,5500.291666666667,13.0,21632.875,25986.833333333332,0.44452274662953756,11.5,5,5,1,56442.583333333336,26.458333333333332,-8822.875,-13.458333333333334,-0.2916666666666667
2016-05-15,42083.916666666664,16320.25,14031.541666666666,2288.7916666666665,5455.666666666667,-2.9583333333333335,21775.916666666668,20308.0,0.5079776394085561,11.5,6,5,1,47619.708333333336,13.0,-5535.791666666667,-15.958333333333334,0.041666666666666664
2016-05-16,42828.625,11011.666666666666,9548.791666666666,1462.8333333333333,4819.041666666667,12.5,15830.708333333334,26997.916666666668,0.3644715776419442,11.5,0,5,0,42083.916666666664,-2.9583333333333335,744.7083333333334,15.458333333333334,0.375
2016-05-17,54470.208333333336,8057.333333333333,7019.666666666667,1037.7083333333333,4714.791666666667,28.291666666666668,12772.125,41698.083333333336,0.23015764642414804,11.5,1,5,0,42828.625,12.5,11641.583333333334,15.791666666666666,0.125
2016-05-18,57192.375,3706.125,3237.7083333333335,468.375,6321.208333333333,30.708333333333332,10027.333333333334,47165.041666666664,0.16575024259391594,11.5,2,5,0,54470.208333333336,28.291666666666668,2722.1666666666665,2.4166666666666665,-0.041666666666666664
